CampaignID,StartDate,EndDate,Month,Quarter,Channel,Impressions,Clicks,Leads,Conversions,Click Through Rate,Conversion Rate ,Cost Per Acquisition,Cost Per Mille, Cost_USD , Revenue_USD , ROI ,Calculated ROI,Lead to Conversion Rate,ROAS
CAMP05260,26/12/2025,06/01/2026,Dec,Q4,Search,38077,2155,973,325,5.66%,15.08%,USD 6.85,USD 58.43,2224.92,3603.49,0.62,61.96%,33.40%,1.62
CAMP05261,03/07/2025,16/07/2025,Jul,Q3,Email,221406,17092,8503,5078,7.72%,29.71%,USD 0.37,USD 8.40,1860.68,4423.00,1.38,137.71%,59.72%,2.38
CAMP05262,11/10/2025,18/10/2025,Oct,Q4,Influencer,240944,14524,1968,997,6.03%,6.86%,USD 0.83,USD 3.43,826.20,1062.84,0.29,28.64%,50.66%,1.29
CAMP05263,29/07/2025,10/08/2025,Jul,Q3,Display,121961,5817,1080,305,4.77%,5.24%,USD 13.53,USD 33.85,4127.89,5231.64,0.27,26.74%,28.24%,1.27
CAMP05264,31/10/2025,13/11/2025,Oct,Q4,Influencer,146336,12591,4936,1564,8.60%,12.42%,USD 2.49,USD 26.65,3900.47,6612.73,0.70,69.54%,31.69%,1.70
CAMP05265,23/10/2025,06/11/2025,Oct,Q4,Display,21049,755,270,150,3.59%,19.87%,USD 15.83,USD 112.78,2373.97,7108.54,1.99,199.44%,55.56%,2.99
CAMP05266,07/04/2025,18/04/2025,Apr,Q2,Influencer,213236,11372,1746,810,5.33%,7.12%,USD 3.28,USD 12.47,2660.09,7241.00,1.72,172.21%,46.39%,2.72
CAMP05267,27/07/2025,04/08/2025,Jul,Q3,Email,34236,3356,1182,383,9.80%,11.41%,USD 5.84,USD 65.38,2238.51,5017.71,1.24,124.15%,32.40%,2.24
CAMP05268,17/05/2025,25/05/2025,May,Q2,Email,250551,24318,6385,2207,9.71%,9.08%,USD 1.27,USD 11.18,2800.00,4529.53,0.62,61.77%,34.57%,1.62
CAMP05269,03/07/2025,11/07/2025,Jul,Q3,Search,244173,2579,1244,437,1.06%,16.94%,USD 8.44,USD 15.11,3689.56,4900.05,0.33,32.81%,35.13%,1.33
CAMP05270,17/03/2025,27/03/2025,Mar,Q1,Email,247863,14351,6344,1741,5.79%,12.13%,USD 2.52,USD 17.72,4392.25,10927.14,1.49,148.78%,27.44%,2.49
CAMP05271,14/10/2025,22/10/2025,Oct,Q4,Influencer,162079,6535,844,341,4.03%,5.22%,USD 8.80,USD 18.52,3002.37,4228.17,0.41,40.83%,40.40%,1.41
CAMP05272,22/05/2025,31/05/2025,May,Q2,Influencer,277286,10040,1365,691,3.62%,6.88%,USD 1.04,USD 2.58,716.41,1305.91,0.82,82.29%,50.62%,1.82
CAMP05273,25/08/2025,07/09/2025,Aug,Q3,Email,33498,2132,568,241,6.36%,11.30%,USD 16.11,USD 115.92,3883.07,7992.87,1.06,105.84%,42.43%,2.06
CAMP05274,25/01/2025,05/02/2025,Jan,Q1,Social,169298,8493,877,405,5.02%,4.77%,USD 4.75,USD 11.37,1924.17,2280.32,0.19,18.51%,46.18%,1.19
CAMP05275,17/10/2025,29/10/2025,Oct,Q4,Influencer,45348,3444,474,207,7.59%,6.01%,USD 15.39,USD 70.27,3186.40,8153.22,1.56,155.88%,43.67%,2.56
CAMP05276,08/03/2025,17/03/2025,Mar,Q1,Search,294668,3666,1734,387,1.24%,10.56%,USD 2.77,USD 3.64,1073.09,3093.24,1.88,188.26%,22.32%,2.88
CAMP05277,07/09/2025,16/09/2025,Sep,Q3,Social,185561,17335,7228,1989,9.34%,11.47%,USD 0.45,USD 4.85,900.71,1164.93,0.29,29.33%,27.52%,1.29
CAMP05278,28/04/2025,13/05/2025,Apr,Q2,Email,151370,9246,3412,1160,6.11%,12.55%,USD 0.31,USD 2.37,358.10,979.45,1.74,173.51%,34.00%,2.74
CAMP05279,14/03/2025,25/03/2025,Mar,Q1,Display,148207,10606,4582,2546,7.16%,24.01%,USD 0.64,USD 11.07,1640.83,3231.49,0.97,96.94%,55.57%,1.97
CAMP05280,09/10/2025,24/10/2025,Oct,Q4,Influencer,125138,8060,1612,547,6.44%,6.79%,USD 5.53,USD 24.18,3026.00,3847.76,0.27,27.16%,33.93%,1.27
CAMP05281,26/12/2025,07/01/2026,Dec,Q4,Display,77916,7715,3010,995,9.90%,12.90%,USD 1.67,USD 21.33,1662.00,3682.36,1.22,121.56%,33.06%,2.22
CAMP05282,10/01/2025,23/01/2025,Jan,Q1,Search,41788,4127,1428,331,9.88%,8.02%,USD 3.87,USD 30.64,1280.31,3662.34,1.86,186.05%,23.18%,2.86
CAMP05283,30/07/2025,05/08/2025,Jul,Q3,Social,160992,10446,4590,2702,6.49%,25.87%,USD 1.84,USD 30.90,4974.84,14500.55,1.91,191.48%,58.87%,2.91
CAMP05284,19/11/2025,26/11/2025,Nov,Q4,Display,67015,4795,1021,522,7.16%,10.89%,USD 9.57,USD 74.53,4994.32,12183.85,1.44,143.95%,51.13%,2.44
CAMP05285,01/06/2025,07/06/2025,Jun,Q2,Search,141715,9306,3773,1910,6.57%,20.52%,USD 1.60,USD 21.62,3064.24,6089.10,0.99,98.71%,50.62%,1.99
CAMP05286,05/01/2025,19/01/2025,Jan,Q1,Display,55094,2091,922,325,3.80%,15.54%,USD 5.19,USD 30.59,1685.60,2314.95,0.37,37.34%,35.25%,1.37
CAMP05287,14/07/2025,25/07/2025,Jul,Q3,Display,152801,4176,1334,308,2.73%,7.38%,USD 14.03,USD 28.29,4321.98,9507.81,1.20,119.99%,23.09%,2.20
CAMP05288,10/10/2025,16/10/2025,Oct,Q4,Search,58046,2684,712,217,4.62%,8.08%,USD 17.10,USD 63.92,3710.27,8261.96,1.23,122.68%,30.48%,2.23
CAMP05289,23/04/2025,29/04/2025,Apr,Q2,Influencer,197111,14083,6752,3653,7.14%,25.94%,USD 0.85,USD 15.82,3118.10,3810.86,0.22,22.22%,54.10%,1.22
CAMP05290,28/09/2025,04/10/2025,Sep,Q3,Display,16804,252,42,11,1.50%,4.37%,USD 413.68,USD 270.80,4550.45,6860.06,0.51,50.76%,26.19%,1.51
CAMP05291,12/06/2025,20/06/2025,Jun,Q2,Search,193939,10916,1249,696,5.63%,6.38%,USD 3.28,USD 11.77,2282.03,3684.73,0.61,61.47%,55.72%,1.61
CAMP05292,15/04/2025,20/04/2025,Apr,Q2,Display,148004,6920,1187,491,4.68%,7.10%,USD 2.75,USD 9.13,1351.74,3675.73,1.72,171.93%,41.36%,2.72
CAMP05293,30/06/2025,06/07/2025,Jun,Q2,Influencer,185482,10660,3980,1933,5.75%,18.13%,USD 2.50,USD 26.09,4838.52,10484.57,1.17,116.69%,48.57%,2.17
CAMP05294,13/02/2025,20/02/2025,Feb,Q1,Search,11487,1004,417,159,8.74%,15.84%,USD 27.14,USD 375.66,4315.20,6420.30,0.49,48.78%,38.13%,1.49
CAMP05295,09/10/2025,20/10/2025,Oct,Q4,Display,10988,156,60,34,1.42%,21.79%,USD 134.39,USD 415.83,4569.12,7402.45,0.62,62.01%,56.67%,1.62
CAMP05296,24/06/2025,08/07/2025,Jun,Q2,Email,32364,2547,682,201,7.87%,7.89%,USD 22.88,USD 142.11,4599.21,5941.23,0.29,29.18%,29.47%,1.29
CAMP05297,11/06/2025,16/06/2025,Jun,Q2,Influencer,174475,12217,5950,2552,7.00%,20.89%,USD 0.77,USD 11.32,1974.80,2149.63,0.09,8.85%,42.89%,1.09
CAMP05298,17/12/2025,27/12/2025,Dec,Q4,Display,26048,738,204,46,2.83%,6.23%,USD 93.87,USD 165.77,4317.96,8720.08,1.02,101.95%,22.55%,2.02
CAMP05299,06/12/2025,13/12/2025,Dec,Q4,Social,143165,10891,5364,2103,7.61%,19.31%,USD 2.12,USD 31.14,4457.47,4741.34,0.06,6.37%,39.21%,1.06
CAMP05300,20/05/2025,27/05/2025,May,Q2,Search,238980,13065,6104,3595,5.47%,27.52%,USD 0.77,USD 11.65,2783.17,8305.22,1.98,198.41%,58.90%,2.98
CAMP05301,12/05/2025,20/05/2025,May,Q2,Display,296340,15792,4151,976,5.33%,6.18%,USD 3.24,USD 10.68,3163.76,8050.74,1.54,154.47%,23.51%,2.54
CAMP05302,28/03/2025,05/04/2025,Mar,Q1,Influencer,27727,1482,243,97,5.34%,6.55%,USD 30.20,USD 105.66,2929.73,7487.64,1.56,155.57%,39.92%,2.56
CAMP05303,25/06/2025,06/07/2025,Jun,Q2,Influencer,178239,17009,2312,1019,9.54%,5.99%,USD 0.18,USD 1.00,178.53,447.94,1.51,150.90%,44.07%,2.51
CAMP05304,02/07/2025,09/07/2025,Jul,Q3,Social,45769,4347,1358,777,9.50%,17.87%,USD 3.51,USD 59.52,2724.11,6217.02,1.28,128.22%,57.22%,2.28
CAMP05305,09/05/2025,21/05/2025,May,Q2,Social,135205,12469,5053,1611,9.22%,12.92%,USD 0.18,USD 2.11,285.40,325.34,0.14,13.99%,31.88%,1.14
CAMP05306,03/09/2025,15/09/2025,Sep,Q3,Display,171146,15370,2619,1050,8.98%,6.83%,USD 2.20,USD 13.50,2310.26,4417.15,0.91,91.20%,40.09%,1.91
CAMP05307,30/03/2025,14/04/2025,Mar,Q1,Email,227364,3042,691,411,1.34%,13.51%,USD 0.79,USD 1.42,323.86,504.55,0.56,55.79%,59.48%,1.56
CAMP05308,07/03/2025,18/03/2025,Mar,Q1,Influencer,146736,6757,2379,1207,4.60%,17.86%,USD 1.93,USD 15.89,2331.25,3721.73,0.60,59.65%,50.74%,1.60
CAMP05309,07/06/2025,13/06/2025,Jun,Q2,Email,253446,22946,6524,3419,9.05%,14.90%,USD 0.47,USD 6.29,1593.27,2774.55,0.74,74.14%,52.41%,1.74
CAMP05310,29/05/2025,07/06/2025,May,Q2,Email,81695,6369,2175,1114,7.80%,17.49%,USD 3.49,USD 47.64,3892.23,6388.42,0.64,64.13%,51.22%,1.64
CAMP05311,06/12/2025,16/12/2025,Dec,Q4,Display,149371,7632,2828,1148,5.11%,15.04%,USD 2.13,USD 16.39,2447.60,5689.23,1.32,132.44%,40.59%,2.32
CAMP05312,26/04/2025,10/05/2025,Apr,Q2,Search,266982,21249,5360,2003,7.96%,9.43%,USD 1.30,USD 9.77,2609.26,2648.14,0.01,1.49%,37.37%,1.01
CAMP05313,02/08/2025,10/08/2025,Aug,Q3,Search,202063,5806,2405,726,2.87%,12.50%,USD 6.24,USD 22.41,4528.06,7845.07,0.73,73.25%,30.19%,1.73
CAMP05314,21/10/2025,04/11/2025,Oct,Q4,Search,194519,12445,4743,1832,6.40%,14.72%,USD 1.34,USD 12.66,2463.26,7116.10,1.89,188.89%,38.63%,2.89
CAMP05315,10/09/2025,19/09/2025,Sep,Q3,Social,70498,4086,1532,318,5.80%,7.78%,USD 2.72,USD 12.29,866.22,1312.99,0.52,51.58%,20.76%,1.52
CAMP05316,23/05/2025,05/06/2025,May,Q2,Influencer,113114,6969,1113,265,6.16%,3.80%,USD 2.46,USD 5.76,651.63,1461.38,1.24,124.27%,23.81%,2.24
CAMP05317,07/09/2025,22/09/2025,Sep,Q3,Social,49572,3715,1076,338,7.49%,9.10%,USD 4.73,USD 32.25,1598.53,3390.23,1.12,112.08%,31.41%,2.12
CAMP05318,29/10/2025,09/11/2025,Oct,Q4,Influencer,235888,22523,7452,2484,9.55%,11.03%,USD 0.56,USD 5.94,1400.35,2770.66,0.98,97.85%,33.33%,1.98
CAMP05319,25/01/2025,31/01/2025,Jan,Q1,Influencer,206346,6966,1327,640,3.38%,9.19%,USD 6.42,USD 19.92,4110.63,5115.15,0.24,24.44%,48.23%,1.24
CAMP05320,04/10/2025,19/10/2025,Oct,Q4,Influencer,40389,3159,1274,342,7.82%,10.83%,USD 11.17,USD 94.54,3818.53,10201.88,1.67,167.17%,26.84%,2.67
CAMP05321,11/03/2025,16/03/2025,Mar,Q1,Display,53263,3625,538,278,6.81%,7.67%,USD 1.39,USD 7.27,387.26,826.63,1.13,113.46%,51.67%,2.13
CAMP05322,23/04/2025,29/04/2025,Apr,Q2,Search,223711,16233,2596,1350,7.26%,8.32%,USD 0.80,USD 4.85,1084.90,2253.60,1.08,107.72%,52.00%,2.08
CAMP05323,29/12/2025,05/01/2026,Dec,Q4,Social,240417,11684,3100,1347,4.86%,11.53%,USD 1.71,USD 9.56,2299.24,6664.19,1.90,189.84%,43.45%,2.90
CAMP05324,22/04/2025,07/05/2025,Apr,Q2,Social,24984,2373,365,144,9.50%,6.07%,USD 3.66,USD 21.10,527.27,614.59,0.17,16.56%,39.45%,1.17
CAMP05325,30/12/2025,05/01/2026,Dec,Q4,Display,239586,12738,1333,515,5.32%,4.04%,USD 1.78,USD 3.82,914.47,1813.48,0.98,98.31%,38.63%,1.98
CAMP05326,30/10/2025,14/11/2025,Oct,Q4,Influencer,207824,4352,1151,423,2.09%,9.72%,USD 10.76,USD 21.90,4551.38,10978.05,1.41,141.20%,36.75%,2.41
CAMP05327,01/04/2025,08/04/2025,Apr,Q2,Search,291413,20766,7463,1757,7.13%,8.46%,USD 1.57,USD 9.44,2751.86,7139.17,1.59,159.43%,23.54%,2.59
CAMP05328,18/01/2025,01/02/2025,Jan,Q1,Email,260965,5636,1679,775,2.16%,13.75%,USD 5.17,USD 15.34,4003.56,4010.55,0.00,0.17%,46.16%,1.00
CAMP05329,29/05/2025,13/06/2025,May,Q2,Email,14527,567,68,29,3.90%,5.11%,USD 59.30,USD 118.38,1719.69,4066.01,1.36,136.44%,42.65%,2.36
CAMP05330,15/08/2025,30/08/2025,Aug,Q3,Display,142016,4334,836,172,3.05%,3.97%,USD 11.26,USD 13.64,1936.47,5637.86,1.91,191.14%,20.57%,2.91
CAMP05331,02/08/2025,15/08/2025,Aug,Q3,Search,231468,13541,4194,1178,5.85%,8.70%,USD 3.66,USD 18.60,4305.93,10594.64,1.46,146.05%,28.09%,2.46
CAMP05332,26/12/2025,03/01/2026,Dec,Q4,Email,38102,1572,621,232,4.13%,14.76%,USD 14.31,USD 87.14,3320.19,6102.73,0.84,83.81%,37.36%,1.84
CAMP05333,31/05/2025,13/06/2025,May,Q2,Email,143741,3505,1463,820,2.44%,23.40%,USD 4.18,USD 23.82,3424.07,9423.09,1.75,175.20%,56.05%,2.75
CAMP05334,11/07/2025,26/07/2025,Jul,Q3,Social,292523,23745,7307,4355,8.12%,18.34%,USD 0.74,USD 11.04,3230.81,8908.16,1.76,175.73%,59.60%,2.76
CAMP05335,09/02/2025,16/02/2025,Feb,Q1,Search,122125,6370,2283,1142,5.22%,17.93%,USD 2.41,USD 22.53,2751.56,6538.89,1.38,137.64%,50.02%,2.38
CAMP05336,30/08/2025,04/09/2025,Aug,Q3,Email,286335,14574,6723,3359,5.09%,23.05%,USD 1.48,USD 17.31,4956.53,11559.50,1.33,133.22%,49.96%,2.33
CAMP05337,18/05/2025,02/06/2025,May,Q2,Social,265978,23877,3010,1101,8.98%,4.61%,USD 4.07,USD 16.85,4481.62,7568.39,0.69,68.88%,36.58%,1.69
CAMP05338,11/12/2025,20/12/2025,Dec,Q4,Search,149331,8734,1219,522,5.85%,5.98%,USD 6.86,USD 24.00,3583.43,5321.40,0.49,48.50%,42.82%,1.49
CAMP05339,29/06/2025,13/07/2025,Jun,Q2,Influencer,174030,12859,3640,1066,7.39%,8.29%,USD 3.21,USD 19.67,3422.97,7734.63,1.26,125.96%,29.29%,2.26
CAMP05340,19/07/2025,02/08/2025,Jul,Q3,Search,161588,6386,2196,1087,3.95%,17.02%,USD 0.47,USD 3.17,512.90,520.99,0.02,1.58%,49.50%,1.02
CAMP05341,22/07/2025,28/07/2025,Jul,Q3,Display,40931,2476,252,56,6.05%,2.26%,USD 44.24,USD 60.53,2477.40,6654.29,1.69,168.60%,22.22%,2.69
CAMP05342,02/03/2025,10/03/2025,Mar,Q1,Social,16624,1253,352,129,7.54%,10.30%,USD 19.62,USD 152.22,2530.43,7098.86,1.81,180.54%,36.65%,2.81
CAMP05343,11/07/2025,17/07/2025,Jul,Q3,Influencer,159944,5867,992,528,3.67%,9.00%,USD 0.67,USD 2.22,354.50,470.79,0.33,32.80%,53.23%,1.33
CAMP05344,05/01/2025,11/01/2025,Jan,Q1,Social,129148,9294,3327,1969,7.20%,21.19%,USD 1.93,USD 29.44,3802.45,8156.30,1.15,114.50%,59.18%,2.15
CAMP05345,25/08/2025,01/09/2025,Aug,Q3,Social,299935,18352,3800,1818,6.12%,9.91%,USD 0.06,USD 0.37,109.64,148.73,0.36,35.65%,47.84%,1.36
CAMP05346,30/06/2025,09/07/2025,Jun,Q2,Email,271796,13339,6146,1714,4.91%,12.85%,USD 1.27,USD 8.03,2183.52,4343.11,0.99,98.90%,27.89%,1.99
CAMP05347,07/11/2025,15/11/2025,Nov,Q4,Search,227580,16878,2118,907,7.42%,5.37%,USD 4.99,USD 19.89,4525.93,10304.87,1.28,127.69%,42.82%,2.28
CAMP05348,06/02/2025,12/02/2025,Feb,Q1,Social,13095,504,213,90,3.85%,17.86%,USD 19.64,USD 135.00,1767.76,3148.51,0.78,78.11%,42.25%,1.78
CAMP05349,25/02/2025,12/03/2025,Feb,Q1,Social,204965,15229,3912,2293,7.43%,15.06%,USD 1.29,USD 14.42,2954.97,8243.35,1.79,178.97%,58.61%,2.79
CAMP05350,25/08/2025,08/09/2025,Aug,Q3,Display,275239,16404,7264,3894,5.96%,23.74%,USD 0.41,USD 5.85,1608.98,4476.78,1.78,178.24%,53.61%,2.78
CAMP05351,24/12/2025,30/12/2025,Dec,Q4,Display,81216,2607,1110,243,3.21%,9.32%,USD 4.02,USD 12.03,977.01,2014.08,1.06,106.15%,21.89%,2.06
CAMP05352,15/12/2025,25/12/2025,Dec,Q4,Display,164314,11525,2255,649,7.01%,5.63%,USD 5.67,USD 22.38,3677.09,7945.98,1.16,116.09%,28.78%,2.16
CAMP05353,16/07/2025,27/07/2025,Jul,Q3,Social,31333,2808,337,180,8.96%,6.41%,USD 6.12,USD 35.18,1102.39,1108.37,0.01,0.54%,53.41%,1.01
CAMP05354,14/03/2025,28/03/2025,Mar,Q1,Influencer,95075,3603,1362,802,3.79%,22.26%,USD 0.57,USD 4.77,453.75,760.43,0.68,67.59%,58.88%,1.68
CAMP05355,28/02/2025,10/03/2025,Feb,Q1,Search,110373,9173,1667,529,8.31%,5.77%,USD 4.22,USD 20.22,2232.14,5628.45,1.52,152.15%,31.73%,2.52
CAMP05356,28/08/2025,08/09/2025,Aug,Q3,Social,154988,6238,2945,1402,4.02%,22.48%,USD 2.55,USD 23.06,3573.49,10678.03,1.99,198.81%,47.61%,2.99
CAMP05357,02/01/2025,07/01/2025,Jan,Q1,Email,131394,11024,1398,451,8.39%,4.09%,USD 6.52,USD 22.39,2942.03,8504.14,1.89,189.06%,32.26%,2.89
CAMP05358,26/12/2025,05/01/2026,Dec,Q4,Influencer,74309,1085,249,53,1.46%,4.88%,USD 24.48,USD 17.46,1297.58,1543.05,0.19,18.92%,21.29%,1.19
CAMP05359,07/07/2025,22/07/2025,Jul,Q3,Influencer,64422,686,72,38,1.06%,5.54%,USD 108.08,USD 63.75,4107.00,7533.84,0.83,83.44%,52.78%,1.83
CAMP05360,03/11/2025,10/11/2025,Nov,Q4,Search,26045,525,119,58,2.02%,11.05%,USD 9.93,USD 22.11,575.75,638.67,0.11,10.93%,48.74%,1.11
CAMP05361,30/01/2025,04/02/2025,Jan,Q1,Influencer,22061,1955,618,136,8.86%,6.96%,USD 24.89,USD 153.42,3384.55,9053.17,1.67,167.49%,22.01%,2.67
CAMP05362,24/09/2025,06/10/2025,Sep,Q3,Search,214746,12462,4510,1164,5.80%,9.34%,USD 2.64,USD 14.31,3072.72,7559.26,1.46,146.01%,25.81%,2.46
CAMP05363,18/04/2025,26/04/2025,Apr,Q2,Influencer,40742,2585,1009,605,6.34%,23.40%,USD 7.45,USD 110.57,4504.72,12809.15,1.84,184.35%,59.96%,2.84
CAMP05364,28/11/2025,12/12/2025,Nov,Q4,Search,292004,25053,10857,4997,8.58%,19.95%,USD 0.54,USD 9.18,2681.94,5373.04,1.00,100.34%,46.03%,2.00
CAMP05365,31/03/2025,12/04/2025,Mar,Q1,Display,261152,3801,548,285,1.46%,7.50%,USD 14.43,USD 15.75,4113.02,4962.54,0.21,20.65%,52.01%,1.21
CAMP05366,24/07/2025,07/08/2025,Jul,Q3,Display,217511,9753,3947,1402,4.48%,14.38%,USD 0.82,USD 5.31,1154.95,2503.90,1.17,116.80%,35.52%,2.17
CAMP05367,08/08/2025,23/08/2025,Aug,Q3,Influencer,190872,12956,2738,1115,6.79%,8.61%,USD 2.49,USD 14.52,2772.04,7579.61,1.73,173.43%,40.72%,2.73
CAMP05368,04/04/2025,12/04/2025,Apr,Q2,Influencer,230650,10707,1662,744,4.64%,6.95%,USD 3.64,USD 11.75,2709.88,2981.15,0.10,10.01%,44.77%,1.10
CAMP05369,13/04/2025,21/04/2025,Apr,Q2,Search,44212,569,117,61,1.29%,10.72%,USD 25.36,USD 34.99,1547.13,4068.44,1.63,162.97%,52.14%,2.63
CAMP05370,11/08/2025,25/08/2025,Aug,Q3,Search,285368,19571,8673,2910,6.86%,14.87%,USD 0.04,USD 0.44,124.92,280.72,1.25,124.72%,33.55%,2.25
CAMP05371,05/07/2025,13/07/2025,Jul,Q3,Social,72414,3275,1149,538,4.52%,16.43%,USD 6.96,USD 51.74,3746.82,4737.68,0.26,26.45%,46.82%,1.26
CAMP05372,03/07/2025,13/07/2025,Jul,Q3,Display,295682,3467,1175,599,1.17%,17.28%,USD 3.41,USD 6.91,2043.70,4737.95,1.32,131.83%,50.98%,2.32
CAMP05373,11/06/2025,24/06/2025,Jun,Q2,Social,250371,6346,2118,1105,2.53%,17.41%,USD 1.42,USD 6.27,1570.46,1765.48,0.12,12.42%,52.17%,1.12
CAMP05374,04/09/2025,13/09/2025,Sep,Q3,Social,250139,7399,1949,779,2.96%,10.53%,USD 1.35,USD 4.20,1051.05,1417.76,0.35,34.89%,39.97%,1.35
CAMP05375,31/01/2025,14/02/2025,Jan,Q1,Email,263188,14726,3928,1529,5.60%,10.38%,USD 2.79,USD 16.24,4273.42,4772.08,0.12,11.67%,38.93%,1.12
CAMP05376,21/02/2025,05/03/2025,Feb,Q1,Search,16690,446,71,17,2.67%,3.81%,USD 102.12,USD 104.01,1735.99,3764.77,1.17,116.87%,23.94%,2.17
CAMP05377,11/12/2025,23/12/2025,Dec,Q4,Email,277467,11797,2749,1097,4.25%,9.30%,USD 1.00,USD 3.96,1099.36,1732.00,0.58,57.55%,39.91%,1.58
CAMP05378,17/03/2025,25/03/2025,Mar,Q1,Email,39146,3036,925,444,7.76%,14.62%,USD 6.00,USD 68.08,2664.94,4202.32,0.58,57.69%,48.00%,1.58
CAMP05379,05/10/2025,20/10/2025,Oct,Q4,Social,150428,12439,4259,2420,8.27%,19.45%,USD 1.62,USD 26.13,3931.06,9013.62,1.29,129.29%,56.82%,2.29
CAMP05380,09/02/2025,23/02/2025,Feb,Q1,Email,81805,6674,858,214,8.16%,3.21%,USD 14.26,USD 37.31,3052.07,3723.51,0.22,22.00%,24.94%,1.22
CAMP05381,11/04/2025,24/04/2025,Apr,Q2,Search,245582,17818,4160,2444,7.26%,13.72%,USD 1.97,USD 19.57,4804.95,10889.97,1.27,126.64%,58.75%,2.27
CAMP05382,21/04/2025,04/05/2025,Apr,Q2,Social,141412,8309,1958,574,5.88%,6.91%,USD 8.34,USD 33.86,4788.17,11471.45,1.40,139.58%,29.32%,2.40
CAMP05383,17/11/2025,26/11/2025,Nov,Q4,Search,178747,10645,3257,880,5.96%,8.27%,USD 5.14,USD 25.30,4521.62,12275.69,1.71,171.49%,27.02%,2.71
CAMP05384,06/09/2025,16/09/2025,Sep,Q3,Influencer,103756,9940,3817,938,9.58%,9.44%,USD 3.06,USD 27.65,2869.26,6722.36,1.34,134.29%,24.57%,2.34
CAMP05385,10/07/2025,19/07/2025,Jul,Q3,Email,242909,21620,7655,4562,8.90%,21.10%,USD 0.85,USD 15.91,3864.53,8914.94,1.31,130.69%,59.60%,2.31
CAMP05386,01/07/2025,08/07/2025,Jul,Q3,Social,5392,369,121,51,6.84%,13.82%,USD 29.68,USD 280.72,1513.66,3501.32,1.31,131.31%,42.15%,2.31
CAMP05387,01/12/2025,16/12/2025,Dec,Q4,Display,144209,7522,1629,502,5.22%,6.67%,USD 5.82,USD 20.24,2919.27,3159.56,0.08,8.23%,30.82%,1.08
CAMP05388,28/07/2025,09/08/2025,Jul,Q3,Search,18997,1436,625,204,7.56%,14.21%,USD 2.09,USD 22.42,425.82,802.02,0.88,88.35%,32.64%,1.88
CAMP05389,22/01/2025,04/02/2025,Jan,Q1,Email,89970,1407,582,337,1.56%,23.95%,USD 4.13,USD 15.46,1390.82,2923.99,1.10,110.23%,57.90%,2.10
CAMP05390,15/06/2025,23/06/2025,Jun,Q2,Search,243538,23139,4013,2247,9.50%,9.71%,USD 0.75,USD 6.96,1694.17,3947.73,1.33,133.02%,55.99%,2.33
CAMP05391,09/04/2025,22/04/2025,Apr,Q2,Search,35278,2091,757,257,5.93%,12.29%,USD 7.28,USD 53.01,1870.08,2959.25,0.58,58.24%,33.95%,1.58
CAMP05392,27/07/2025,09/08/2025,Jul,Q3,Influencer,167602,9260,4284,965,5.52%,10.42%,USD 0.92,USD 5.30,888.98,2094.28,1.36,135.58%,22.53%,2.36
CAMP05393,08/01/2025,19/01/2025,Jan,Q1,Search,271938,9837,2697,1438,3.62%,14.62%,USD 0.35,USD 1.87,507.99,910.17,0.79,79.17%,53.32%,1.79
CAMP05394,09/07/2025,21/07/2025,Jul,Q3,Influencer,134057,1381,648,366,1.03%,26.50%,USD 8.02,USD 21.89,2934.02,7131.58,1.43,143.07%,56.48%,2.43
CAMP05395,24/06/2025,01/07/2025,Jun,Q2,Influencer,76899,1192,129,69,1.55%,5.79%,USD 36.34,USD 32.61,2507.48,3435.46,0.37,37.01%,53.49%,1.37
CAMP05396,30/09/2025,09/10/2025,Sep,Q3,Influencer,245671,8271,2535,1432,3.37%,17.31%,USD 2.07,USD 12.07,2964.21,4770.50,0.61,60.94%,56.49%,1.61
CAMP05397,17/01/2025,24/01/2025,Jan,Q1,Email,124718,7325,1483,638,5.87%,8.71%,USD 1.15,USD 5.88,733.60,2126.85,1.90,189.92%,43.02%,2.90
CAMP05398,31/03/2025,11/04/2025,Mar,Q1,Search,82568,1446,296,158,1.75%,10.93%,USD 30.02,USD 57.45,4743.69,11934.34,1.52,151.58%,53.38%,2.52
CAMP05399,21/05/2025,31/05/2025,May,Q2,Search,276592,26963,12160,7023,9.75%,26.05%,USD 0.30,USD 7.68,2125.43,5945.36,1.80,179.73%,57.75%,2.80
CAMP05400,25/05/2025,09/06/2025,May,Q2,Influencer,124028,5827,1308,727,4.70%,12.48%,USD 3.17,USD 18.56,2302.42,3224.27,0.40,40.04%,55.58%,1.40
CAMP05401,15/06/2025,22/06/2025,Jun,Q2,Search,24431,939,102,44,3.84%,4.69%,USD 63.18,USD 113.80,2780.13,8022.80,1.89,188.58%,43.14%,2.89
CAMP05402,03/12/2025,16/12/2025,Dec,Q4,Search,251740,14416,4553,2270,5.73%,15.75%,USD 1.53,USD 13.83,3481.62,8663.57,1.49,148.84%,49.86%,2.49
CAMP05403,19/03/2025,24/03/2025,Mar,Q1,Influencer,267321,4236,2068,1010,1.58%,23.84%,USD 1.97,USD 7.43,1985.81,4331.32,1.18,118.11%,48.84%,2.18
CAMP05404,19/09/2025,03/10/2025,Sep,Q3,Display,117490,10167,1338,697,8.65%,6.86%,USD 1.15,USD 6.82,801.44,821.88,0.03,2.55%,52.09%,1.03
